Report ID,Report Version,Reporting Entity,Report_Type_1 Day Update,Report_Type_5 Day Update,Report_Type_10 Day Update,Report_Type_Monthly Report,"Report_Type_Updated, but no time indicated",Report Month,Report Year,Submission Year,Submission Month,VIN,VIN - Unknown,Make,Model,Model Year,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type_Consumer,Driver / Operator Type_In-Vehicle,Driver / Operator Type_Remote,Driver / Operator Type_None or Other,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged_ADAS,Automation System Engaged_ADS,"Automation System Engaged_Unknown, see Narrative",Operating Entity,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Year,Incident Month,Incident Date - Unknown,Notice Received Year,Notice Received Month,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,City,City - Unknown,State,Roadway Type_Highway / Freeway,Roadway Type_Intersection,Roadway Type_Parking Lot,Roadway Type_Street,Roadway Type_Traffic Circle,Roadway Type_Unknown,Roadway Surface_Dry,Roadway Surface_Snow / Slush / Ice,Roadway Surface_Unknown,Roadway Surface_Wet,Roadway Description_No Unusual Conditions,Roadway Description_Traffic Incident,Roadway Description_Work Zone,"Roadway Description_Other, Unknown or Missing",Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting_Dark - Lighted,Lighting_Dark - Not Lighted,Lighting_Dawn / Dusk,Lighting_Daylight,Lighting_Other or Unknown,Lighting_Dark - Unknown Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged_Minor,Highest Injury Severity Alleged_Moderate,Highest Injury Severity Alleged_No Injuries Reported,Highest Injury Severity Alleged_Serious,Highest Injury Severity Alleged_Unknown,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
30270-4706,1,Waymo LLC,0,0,0,1,0,12.0,2022.0,2023,1,SADHW2S16M1,0,Jaguar,I-Pace,2021.0,3c6f579b1a334dc,31404.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,12,0,2022,12,16:54,0,bd4f1d59062450f,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,SUV,0,0,1,0,0,1,Changing Lanes,0,0,0,0,0,0,0,0,1,1,0,0,0,Stopped,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"On December [XXX], 2022 at 4:54 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV on [XXX] at [XXX].
The Waymo AV was stopped facing east on [XXX] behind stopped traffic in the left-most through lane in autonomous mode. An SUV approached from behind and attempted to change lanes into the left turn lane, making contact with the left rear sensor of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the drivers seating position). Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.",
540-4671,1,"General Motors, LLC",0,0,0,1,0,12.0,2022.0,2023,1,5G21A6P06N4,0,Cruise,AV,2022.0,5766dae9b40247d,3128.0,0,0,0,1,0,,1,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2022,12,0,2022,12,23:59,0,8bfa1a0f855252b,San Francisco,0,CA ,0,0,0,1,0,0,0,0,0,1,1,0,0,0,25.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,Passenger Car,0,0,1,0,0,1,Changing Lanes,0,0,0,1,1,0,0,0,0,0,0,0,0,Proceeding Straight,0,0,0,19.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"Unknown, see Narrative", ,"On January 13, 2023 GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Standing General Order 2021-01 dated June 29, 2021 (the ""Order""). General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-4642-1)",
540-4670,1,"General Motors, LLC",0,0,0,1,0,12.0,2022.0,2023,1,5G21A6P00P4,0,Cruise,AV,2023.0,c96c3a11a1d752c,820.0,0,0,0,1,0,,1,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2022,12,0,2022,12,23:51,0,c65deb7d73ffd40,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Passing,0,0,0,0,0,0,0,0,0,1,0,0,0,Proceeding Straight,0,0,0,6.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"Unknown, see Narrative", ,"On January 13, 2023 GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Standing General Order 2021-01 dated June 29, 2021 (the ""Order""). General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-4640-1)",
30412-4642,1,Cruise LLC,0,0,0,1,0,12.0,2022.0,2023,1,5G21A6P06N4,0,Cruise,AV,2022.0,5766dae9b40247d,3128.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2022,12,0,2022,12,23:59,0,8bfa1a0f855252b,San Francisco,0,CA ,0,0,0,1,0,0,0,0,0,1,1,0,0,0,25.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,Passenger Car,0,0,1,0,0,1,Changing Lanes,0,0,0,1,1,0,0,0,0,0,0,0,0,Proceeding Straight,0,0,0,19.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was traveling eastbound on [XXX] in the leftmost lane between [XXX] and [XXX]. At the same time, a Model 3 Tesla traveling in the adjacent center lane veered into the Cruise AV's lane without a turn signal. Shortly thereafter, contact was made with the Cruise AV's front passenger side quarter panel and mirror, damaging the front passenger side quarter panel, front passenger side mirror and front passenger side radar assembly. The parties exchanged information and there were no reported injuries. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30412-4640,1,Cruise LLC,0,0,0,1,0,12.0,2022.0,2023,1,5G21A6P00P4,0,Cruise,AV,2023.0,c96c3a11a1d752c,820.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2022,12,0,2022,12,23:51,0,c65deb7d73ffd40,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Passing,0,0,0,0,0,0,0,0,0,1,0,0,0,Proceeding Straight,0,0,0,6.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was traveling westbound in the left lane on [XXX] between [XXX] and [XXX]. At the same time, a Honda Accord traveling in the right lane behind the Cruise AV increased speed and maneuvered across the AV's lane into the parking lane to the left of the Cruise AV in an attempt to pass the Cruise AV. The Honda Accord then began to merge back into the Cruise AV's lane. The Cruise AV braked, but shortly thereafter, contact was made with the Cruise AV's front left quarter panel and front driver side mirror, damaging the front driver side mirror of the Cruise AV. The driver of the Honda Accord left the scene without exchanging information. There were no reported injuries. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
28349-4582,2,"Lucid USA, Inc.",0,0,1,0,0,,,2023,1,50EA1TEA3PA,0,Lucid,Air (All grades),2023.0,695f4237a71bfdc,406.0,0,1,0,0,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,1,0,0,,0,1,0,0,0,0,1,Customer Call,2022,12,0,2022,12,17:04,0,d45c46c9116c522,Ventura,0,CA ,1,0,0,0,0,0,0,0,0,1,0,0,0,1,55.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,Other Fixed Object,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Proceeding Straight,1,1,0,43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Unknown,,Y,Yes,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"Information indicates a 2023 Lucid Air, traveling Southeast bound on [XXX] between Santa Barbara, CA, and Ventura, CA, was involved in a crash at 5:04 pm Pacific Time on December [XXX], 2022. Due to road construction the vehicle followed the lane markings, which switch southbound traffic to a designated lane on the northbound side of the road. Online weather information for the area indicates sunset was at approximately 5pm and it was cloudy and rainy. Telematics indicate the vehicle was traveling at 70 mph a few seconds prior to the crash and the pre-crash speed was 43 mph. The customer called Lucid Customer Care and reported that he hit a pothole and the vehicle veered into the concrete barrier dividing the southbound traffic from the northbound traffic, resulting in the left driver side curtain air bag being deployed on impact. The vehicle was towed following the crash.  The customer reported that no one was injured. Telematics indicate Lucid's Highway Assist feature (SAE Level 2) was active until approximately 3 seconds prior to the accident, when HWA deactivated due to inability to detect the lane markings, most likely due to environmental conditions. The driver distraction warning feature had been turned off. At the time of HWA deactivation, and through the crash time, telematics indicates the customer had hands on the steering wheel and was actively steering. Vehicle acceleration data approximately 1 second prior to the crash is consistent with the driver's report of hitting a pothole. Vehicle acceleration data and the side curtain airbag deployment are consistent with the driver's report of hitting the concrete barrier separating southbound from northbound traffic.
The approximate location of the crash and lane configuration are viewable here:
[XXX]
Information on the construction [XXX] Pavement Rehabilitation Project is here:
[XXX]",
540-4541,3,"General Motors, LLC",0,0,1,0,0,,,2022,12,5G21A6P07P4,0,Cruise,AV,2023.0,1ac4f435ad3b2dc,18.0,0,0,1,1,0,,1,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Cruise LLC,1,1,0,0,1,0,0,,2022,12,0,2022,12,08:50,0,99108ea3e1b8746,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,0,0,1,1,Crossing into Opposing Lane,0,1,0,0,0,0,0,1,0,1,1,0,0,Proceeding Straight,0,1,1,2.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"Unknown, see Narrative", ,"On December 30, 2022 GM Cruise Holdings LLC (""Cruise"") filed 10 day update report to an Incident Report (the ""Report"") under the Standing General Order 2021-01 dated June 29, 2021 (the ""Order""). General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-4540-2).  This 10 day update is a correction to 10 Day Update Report 540-4541-2. The Investigator Name under Post-Crash Information was added.",
30412-4540,2,Cruise LLC,0,0,1,0,0,,,2022,12,5G21A6P07P4,0,Cruise,AV,2023.0,1ac4f435ad3b2dc,18.0,0,0,1,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Cruise LLC,1,1,0,0,1,0,0,,2022,12,0,2022,12,08:50,0,99108ea3e1b8746,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,0,0,1,1,Crossing into Opposing Lane,0,1,0,0,0,0,0,1,0,1,1,0,0,Proceeding Straight,0,1,1,2.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"A Cruise autonomous vehicle (""Cruise AV""), operating in supervised autonomous mode, was traveling westbound on [XXX] between [XXX] and [XXX]. At the same time, a black BMW traveling eastbound on [XXX] swerved into oncoming traffic and in front of the Cruise AV. The AV operator disengaged from autonomous into manual mode and braked to avoid the oncoming BMW, but shortly thereafter, contact was made with the Cruise AV's front right quarter panel, damaging the front passenger side of the Cruise AV. The BMW then struck a parked vehicle that was beside the Cruise AV. The driver of the BMW fled the scene on foot. There were no reported injuries. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-4524,2,"General Motors, LLC",0,0,1,0,0,,,2022,12,5G21A6P05P4,0,Cruise,AV,2023.0,7f0cd20edfcc133,1239.0,0,0,0,1,0,,1,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2022,12,0,2022,12,23:23,0,3b559d83bff3844,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,0,1,1,0,0,Stopped,0,1,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,,Y,Yes,,Y,,Y,,Y,"Unknown, see Narrative", ,"On December 28, 2022, GM Cruise Holdings LLC (""Cruise"") filed a 10 day update report to an Incident Report (the ""Report"") under the Standing General Order 2021-01 dated June 29, 2021 (the ""Order""). General Motors LLC (GM) manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: 30412-4511-2)",
30412-4511,2,Cruise LLC,0,0,1,0,0,,,2022,12,5G21A6P05P4,0,Cruise,AV,2023.0,7f0cd20edfcc133,1239.0,0,0,0,1,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Cruise LLC,0,1,0,1,0,0,0,,2022,12,0,2022,12,23:23,0,3b559d83bff3844,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,0,1,1,0,0,Stopped,0,1,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Yes,,Y,Yes,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"There are no updates related to this incident since the original submission on December 19, 2022. A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was traveling southbound in the right lane on [XXX] between [XXX] and [XXX]. The Cruise AV approached an eighteen-wheeler that was stopped in the right lane of southbound [XXX]. The Cruise AV began to navigate around the eighteen-wheeler and stopped briefly as it was completing its passing maneuver. Shortly thereafter, a Dodge Charger approached the stopped Cruise AV in the left lane and attempted to pass the Cruise AV on the lefthand side. Contact was made with the Cruise AV, damaging the front left wheel, front left fender, front left bumper, and front driver side mirror of the Cruise AV. The driver of the  Dodge Charger left the scene without exchanging information. There were no injuries and the Cruise AV was towed from the incident. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30531-4506,2,Transdev Alternative Services,0,0,1,0,0,,,2022,12,SADHW2S10M1,0,Jaguar,I-Pace,2021.0,3992c1b3baeaf38,45898.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,12,0,2022,12,13:50,0,384e51a74ec101e,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,1,0,0,1,0,0,1,0,0,Stopped,0,1,1,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"Other than updating the ""Were All Passengers Belted?"" field, which was initially submitted incorrectly, the content of this report is unchanged from the initial report.  
On December [XXX], 2022 at 1:50 PM PST, a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, CA was in a collision involving a passenger car on [XXX] near the intersection with [XXX].
The Waymo AV was traveling southbound on [XXX] in autonomous mode when it slowed and stopped for a parallel parking vehicle ahead.  A passenger car following the Waymo AV did not stop in time and made contact with the rear of the Waymo AV at a speed of about 7 MPH.  At the time of impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode with a test driver present (in the driver's seating position).  Both vehicles sustained damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away.  Transdev may supplement or correct its reporting with additional information as it may become available.  This report is a duplicate of WaymoLLC-20221217-0 (rev.20221217234005).",
30270-4505,2,Waymo LLC,0,0,1,0,0,,,2022,12,SADHW2S10M1,0,Jaguar,I-Pace,2021.0,3992c1b3baeaf38,45898.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,12,0,2022,12,13:50,0,384e51a74ec101e,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,1,0,0,1,0,0,1,0,0,Stopped,0,1,1,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"Other than updating the Were All Passengers Belted? field, which was initially submitted incorrectly, the content of this report is unchanged from the initial report submitted on December 18, 2022 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On December [XXX], 2022 at 1:50 PM PST, a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger car on [XXX] near the intersection with [XXX].
The Waymo AV was traveling southbound on [XXX] in autonomous mode when it slowed and stopped for a parallel parking vehicle ahead. A passenger car following the Waymo AV did not stop in time and made contact with the rear of the Waymo AV at a speed of about 7 MPH. At the time of impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode with a test driver present (in the driver's seating position). Both vehicles sustained damage. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
1306-4390,2,Toyota Motor Engineering & Manufacturing,0,0,1,0,0,,,2022,12,5TDYRKEC0MS,0,Toyota,Sienna,2021.0,bfc192427eab6ea,5708.0,0,0,1,0,0,4,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,May Mobility,0,0,0,1,0,0,0,,2022,12,0,2022,12,09:02,0,efaea9d26730376,Sun City,0,AZ ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Motorcycle,0,0,1,0,0,0,Proceeding Straight,0,0,0,0,1,0,0,0,0,0,0,0,0,Stopped,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,No,, ,No,, ,, ,, ,Yes, ,"This report is being submitted because May Mobility notified Toyota on Dec. 9, 2022 of 1-Day Report submission 30413-4378-1,related to an incident that occurred on Dec. [XXX], 2022. Toyota has no additional information on this incident beyond what was submitted in the aforementioned 1-Day Report. Please refer to the report from May Mobility for details.
This report is a 10-Day update. The original report ID is 1306-4390-1.",
1306-4389,2,Toyota Motor Engineering & Manufacturing,0,0,1,0,0,,,2022,12,2T2JGMDA0LC,0,Lexus,RX450H,2020.0,cb6e38b363be262,25702.0,0,0,1,0,0,4,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,0,1,May Mobility,0,0,0,1,0,0,0,,2022,11,0,2022,12,15:43,0,03ad388e6676c05,Ann Arbor,0,MI ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Non-Motorist: Cyclist,0,0,1,0,0,0,NM Moving on Sidewalk,0,0,0,0,0,0,0,0,0,0,0,0,0,Entering Traffic,0,0,1,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,No,, ,No,, ,, ,, ,"No, see Narrative", ,"This report is being submitted because May Mobility notified Toyota on Dec. 9, 2022 of 1-Day Report submission 30413-4170-1,related
to an incident that occurred on Nov. [XXX], 2022. Toyota has no additional information on this incident beyond what was submitted in the
aforementioned 1-Day Report. Please refer to the report from May Mobility for details.
This report is a 10 Day update. The original report ID is 1306-4389-1.",
30531-4492,2,Transdev Alternative Services,0,0,0,0,1,11.0,2022.0,2022,12,SADHW2S16M1,0,Jaguar,I-Pace,2021.0,5ea534fc5d6467f,21957.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,11,0,2022,11,16:30,0,439627d9d2569d4,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,SUV,0,0,1,0,0,1,Parked,0,0,1,0,0,0,0,0,0,0,0,0,0,Backing,0,0,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"Corrected the latitude and longitude. Nothing else was updated.
On November [XXX], 2022 at 4:30 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a parked SUV near [XXX].
While reversing in manual on a narrow road, the front right radar of the Waymo AV made contact with the taillight of a parked SUV. At the time of the impact, the Waymo AVs Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. Both vehicles sustained damage.
Transdev Alternative Services is reporting this crash under Request No. 2 of Standing General Order 2021-01. Transdev may supplement or correct its reporting with additional information as it may become available. This report is a duplicate of WaymoLLC-20221103-0 (rev.20221215142403).",
